"Time","ankleAngleVel","kneeAngleVel","HipAngleVel","MetheadVel.X","MetheadVel.Z","heelVel.Z","lateralMalleoleiVel.Z","kneeMarkerVel.Z","hipMarkerVel.Z","footRotationAngle","hipAbdAdd","ankleAngle","kneeAngle","hipFlex","trunk.X","hip.X","knee.X","lateralMalleolei.X","heel.X","Methead.X","trunk.Y","hip.Y","knee.Y","lateralMalleolei.Y","heel.Y","Methead.Y","trunk.Z","hip.Z","knee.Z","lateralMalleolei.Z","heel.Z","Methead.Z"
3.895,-202.2,195.82,-691.22,0.0226,0.1283,0.3947,0.275,0.1764,-0.1557,-24.08,110.9,-6.7,31.5,133.5,1966.47,1940.82,1940.44,1899.77,1880.51,1920.5,122.84,187.87,247.22,232.97,232.06,214.19,393.27,388.24,242.34,97.88,71.15,56
3.9,-232.1,196.3,-748.59,0.0363,0.1434,0.4149,0.291,0.181,-0.15,-23.79,118.6,-7.8,32.5,134.5,1968.2,1942.64,1943.43,1901.01,1880.97,1920.56,133.83,187.23,247.18,232.89,231.84,214.39,396.47,387.45,243.24,99.38,73.18,56.65
3.905,-242.65,177.4,-650.35,0.0508,0.1604,0.4462,0.3112,0.1863,-0.1433,-23.78,124.9,-9,33.5,136.3,1970.57,1944.57,1946.74,1902.09,1881.72,1920.79,143.75,186.84,247.11,232.74,231.8,214.58,399.47,386.69,244.23,100.79,75.4,57.29
3.91,-247.75,164.17,-366.77,0.0638,0.1838,0.4798,0.3307,0.1941,-0.1356,-24.19,129.6,-10.4,34.4,138.2,1973.24,1946.6,1950.45,1903.49,1882.64,1921.14,153.09,186.7,246.74,232.38,232.05,214.76,402.2,385.97,245.2,102.1,77.89,58.09
3.915,-258.19,168.17,120.59,0.0815,0.2129,0.5232,0.3596,0.2027,-0.1268,-24.67,131.4,-11.6,35,138.1,1977.07,1948.74,1954.58,1905.25,1883.95,1921.59,163.28,186.83,246.1,232.84,232.15,214.87,403.87,385.3,246.2,103.46,80.31,58.98
3.92,-270.29,185.04,554.85,0.1029,0.2501,0.5604,0.392,0.212,-0.117,-24.95,133.3,-12.8,35.7,136.1,1980.24,1951.01,1959.12,1907.32,1885.37,1922.11,175.86,187.24,245.35,233.27,232.24,215.15,405.7,384.67,247.11,105.22,82.96,60.02
3.925,-299.33,231.53,873.57,0.1321,0.2931,0.601,0.4324,0.2226,-0.1097,-25.87,134.3,-14.2,36.8,131.7,1984.1,1953.39,1964.06,1909.75,1887.06,1922.67,187.07,187.94,244.73,232.86,232.78,215.51,407.37,384.09,248.07,107.11,85.66,61.11
3.93,-325.15,282.21,874.38,0.1655,0.3438,0.6435,0.4756,0.2345,-0.1016,-26.26,135,-15.8,38.1,128.4,1987.5,1955.91,1969.4,1912.45,1889,1923.24,195.66,188.95,244.2,232.53,232.83,215.94,408.73,383.56,249.13,109.28,88.62,62.43
3.935,-300.64,311.47,613.47,0.2078,0.3974,0.689,0.5201,0.2527,-0.0946,-27.3,135,-17.6,39.7,124.8,1991,1958.57,1975.17,1915.4,1891.17,1923.8,204.84,190.29,243.78,232.16,233.23,216.38,409.63,383.1,250.32,111.63,91.88,64.05
3.94,-258.14,336.83,411.17,0.259,0.4542,0.7316,0.5636,0.2758,-0.0845,-28.37,135.2,-19.3,41.4,124.2,1994,1961.37,1981.38,1918.66,1893.57,1924.59,209.92,191.95,243.16,231.55,233.49,216.73,410.73,382.71,251.61,114.35,95.56,66.07
3.945,-207.61,350.18,116.01,0.3189,0.5115,0.7627,0.6015,0.3041,-0.0713,-29.55,135.2,-20.2,43.1,124.5,1996.74,1964.32,1987.98,1921.93,1896.2,1925.65,213.29,193.97,242.23,231.74,234.11,217.42,411.67,382.39,252.94,117.48,99.18,68.51
3.95,-170.15,358.7,-27.35,0.3907,0.5694,0.7874,0.6388,0.334,-0.0571,-31.11,135.4,-21,44.9,124.3,1999.34,1967.98,1994.87,1925.35,1899.16,1927.16,217.66,195.94,241.19,232.12,235,218.1,412,381.97,254.37,121,103.24,71.31
3.955,-154.32,379.18,-64.16,0.4757,0.6213,0.8016,0.6708,0.3652,-0.0453,-33.07,136.4,-21.7,46.7,124.7,2001.54,1972.58,2001.89,1928.96,1902.56,1929.06,219.97,197.04,240.08,232.41,236.06,218.81,412.13,381.61,255.96,124.57,107.57,74.48
3.96,-127.05,427.28,-59.19,0.5769,0.6626,0.805,0.6925,0.3959,-0.0431,-34.8,136.5,-22.7,48.6,125.5,2003.87,1976.6,2008.95,1933.19,1906.43,1931.53,220.67,198.88,239,232.82,236.95,219.5,411.9,381.25,257.84,128.11,112.34,77.96
3.965,-70.88,483.08,-29.82,0.6853,0.6881,0.7944,0.7006,0.426,-0.0516,-36.64,135.8,-23.3,50.7,125.7,2005.4,1979.5,2015.83,1937.79,1910.68,1934.54,222.93,201.75,238.16,233.42,237.97,220.22,411.63,381.07,259.99,131.64,116.88,81.69
3.97,2.06,535.7,178.72,0.8007,0.6981,0.7788,0.6929,0.4541,-0.0651,-38.3,133.4,-23.5,53.4,124.8,2006.97,1981.08,2022.42,1942.61,1915.12,1938.05,223.18,203.6,237.58,233.54,238.99,220.88,411.2,381.1,262.31,135.29,121.1,85.59
3.975,71.13,559.59,279.66,0.9168,0.6916,0.7392,0.6728,0.4809,-0.0811,-40.13,130,-23.1,56.3,124.4,2008.67,1981.58,2028.61,1947.41,1919.82,1942.2,221.37,206.64,236.92,233.54,240.24,221.38,411.07,381.23,264.77,139.05,125.03,89.58
3.98,112.44,541.51,288.85,1.0339,0.6712,0.6735,0.6443,0.5038,-0.0949,-40.31,126.6,-22.6,59.3,122.1,2010.77,1982.15,2034.63,1952.45,1924.9,1947.02,222.64,208.7,236.52,233.7,240.65,221.88,410.97,381.3,267.39,142.81,128.7,93.5
3.985,121.28,499.87,338.82,1.1468,0.6369,0.5851,0.6084,0.5171,-0.1076,-41.8,123.9,-21.9,61.9,121.1,2013.33,1983.1,2040.44,1957.76,1930.58,1952.65,221.45,211.09,235.95,234.03,241.97,222.23,411,380.95,270.11,146.25,132.14,97.18
3.99,137.32,456.67,184.37,1.2539,0.5898,0.4921,0.5598,0.5205,-0.119,-42.78,122.9,-21.3,64.3,120.6,2014.94,1984.33,2046.12,1963.66,1936.63,1958.86,220.75,211.96,235.49,234.59,243.06,222.49,411.33,380.13,272.91,149.38,135.28,100.48
3.995,149.45,407.22,91.64,1.3615,0.5244,0.3982,0.4948,0.5157,-0.1329,-43.89,121.8,-20.7,66.3,120.2,2017,1985.49,2051.53,1969.98,1943.14,1965.68,220.5,213.92,235.21,235.4,244.05,222.36,411.77,379.13,275.65,152.12,138.12,103.41
4,168.99,354.52,31.97,1.4695,0.4425,0.2921,0.4096,0.5035,-0.1391,-44.3,121.6,-19.9,68.4,120.9,2018.33,1986.6,2056.81,1976.65,1949.65,1973,219.37,216.87,235.29,235.25,244.86,222.07,412.67,377.91,278.41,154.64,140.2,105.89
4.005,165.73,286.73,32.9,1.5814,0.3484,0.1749,0.3115,0.4815,-0.1322,-44.26,121.5,-18.9,70,121.8,2019.73,1988.18,2061.86,1983.44,1956.69,1980.76,216.87,220.62,235.66,235.34,245.26,221.8,413.43,376.87,281.15,156.79,141.24,108.04
4.01,131.14,205.9,131.5,1.693,0.2474,0.0476,0.205,0.4477,-0.1024,-44.53,122,-17.9,71.3,123.1,2020.93,1989.72,2066.77,1990.48,1964.26,1988.87,213.97,225.97,236.07,235.61,245.56,221.35,414.83,375.87,283.69,158.53,141.6,109.81
4.015,94.99,108.31,277.44,1.8082,0.146,-0.0857,0.0982,0.4031,-0.0633,-45.29,121.8,-17.4,72.1,123,2021.6,1991.31,2071.36,1998.05,1972.41,1997.23,212.86,231.72,236.52,235.77,245.9,220.83,415.1,375.12,286.01,159.63,141.49,111.18
4.02,53.16,-11.9,444.29,1.9269,0.0474,-0.2214,-0.0066,0.3521,-0.0162,-45.6,121.3,-17.3,72.5,122.5,2022.67,1992.72,2075.74,2005.78,1980.93,2006.13,212.39,236.74,237.1,235.85,245.86,220.13,415.57,374.46,288.09,160.03,141.01,111.81
4.025,31.25,-161.81,506.12,2.0496,-0.0417,-0.343,-0.1143,0.2915,0.0324,-45.39,120.6,-17,72.2,121.5,2023.5,1994.44,2079.79,2013.81,1989.7,2015.68,211.5,243.24,237.72,235.73,245.8,219.46,415.37,374.27,289.94,159.53,139.64,111.71
4.03,24.37,-328.41,487.01,2.1751,-0.1208,-0.4445,-0.2181,0.2239,0.0797,-44.79,119.4,-16.8,71.1,120.1,2025.6,1996.14,2083.45,2022.06,1999.16,2026.09,211.58,249.35,238.53,235.25,245.27,218.53,415.8,374.69,291.46,158.39,137.45,110.92
4.035,11.33,-489.31,372.22,2.3011,-0.1898,-0.5276,-0.316,0.1516,0.1181,-44.68,119.2,-16.8,68.8,119.7,2028.07,1998.65,2086.84,2031.13,2009.39,2037.3,210.01,255.22,239.56,234.78,244.98,217.39,417.04,375.83,292.5,156.5,134.51,109.55
4.04,-9.81,-635.97,224.86,2.4254,-0.2428,-0.5951,-0.3918,0.0758,0.1541,-43.96,119.6,-16.8,66,119.6,2031.14,2001.47,2089.93,2040.72,2020.3,2049.26,210.42,260.22,240.55,234.09,243.99,216.05,418.8,376.96,293.06,154.29,130.99,107.78
4.045,-9.01,-734.67,88.58,2.5334,-0.2734,-0.6454,-0.449,-0.0014,0.1895,-43.16,120.8,-16.8,62.4,119.7,2033.4,2005.01,2092.9,2050.86,2031.96,2062.03,212.06,264.8,241.57,233.27,242.8,214.61,420.3,378.32,293.25,151.79,127.05,105.78
4.05,-18.84,-808.58,-19.07,2.6198,-0.2802,-0.6687,-0.4792,-0.0787,0.2126,-41.7,121.6,-17,58.4,119.9,2036.14,2008.52,2095.71,2061.51,2044.13,2075.48,212.88,268.24,242.92,231.93,241.28,213.34,421.3,379.53,292.99,148.93,123.05,103.8
4.055,-28.09,-855.93,-84.42,2.6693,-0.2668,-0.6656,-0.4916,-0.1517,0.2172,-40.15,122.2,-16.9,54.1,119.6,2038.6,2012.11,2098.57,2072.69,2056.85,2089.52,215.43,270.74,244.13,231.28,239.75,212.19,421.77,380.86,292.34,145.88,119.02,102
4.06,-40.06,-889.14,-155.63,2.6838,-0.2402,-0.6411,-0.4819,-0.2188,0.1993,-38.83,122.9,-17.2,49.8,119.6,2041.74,2015.58,2101.35,2084.22,2069.94,2103.93,218.09,272.53,245.37,230.29,238.22,210.86,422.5,381.77,291.27,142.72,115.21,100.32
4.065,-59.44,-898.69,-183.2,2.6588,-0.2072,-0.6005,-0.4621,-0.2768,0.1825,-37.28,123.1,-17.3,45.3,119.3,2045.14,2018.95,2104.08,2095.87,2083.07,2118.5,221.95,273.88,247.02,229.52,236.63,209.66,423.07,382.83,289.8,140.04,111.74,99.04
4.07,-71.25,-884.59,-279.98,2.5953,-0.1776,-0.5509,-0.4373,-0.3266,0.1594,-35.82,123.5,-17.8,40.6,119.5,2048.37,2022.51,2106.81,2107.6,2096.2,2132.8,224.13,274.65,248.65,228.56,235.19,208.78,423.5,383.93,288.02,137.58,108.73,98.14
4.075,-83.73,-834.49,-348.65,2.4965,-0.1594,-0.5026,-0.4041,-0.3623,0.1348,-34.45,124,-18.1,36.2,119.8,2051.5,2026.15,2109.67,2119.06,2108.96,2146.67,224.23,275.31,250.28,228.23,234.02,208.16,423.73,384.9,286,135.57,106.2,97.7
4.08,-77.33,-754.45,-381.05,2.3631,-0.155,-0.4569,-0.3713,-0.3876,0.1024,-33.44,125.3,-18.6,32.1,120.5,2054,2029.94,2112.69,2130.08,2121.09,2159.56,228.07,275.39,251.88,227.8,233.33,207.93,424.13,385.55,283.88,133.81,104.17,97.58
4.085,-88.2,-653.71,-402.53,2.2017,-0.1646,-0.4213,-0.3387,-0.3986,0.071,-32.22,126.3,-19,28.6,121.4,2057.54,2033.74,2115.95,2140.36,2132.29,2171.49,230.99,275.06,253.57,227.85,232.89,208.19,424.63,385.79,281.56,132.41,102.46,97.54
4.09,-93,-532.98,-323.42,2.018,-0.1938,-0.3971,-0.3234,-0.4012,0.0326,-31.29,127.2,-19.4,25.5,122,2060.64,2037.76,2119.43,2149.75,2142.4,2182.2,233.08,275.19,255.02,228.36,232.99,208.8,424.47,386.09,279.23,131.19,100.97,97.42
4.095,-92.79,-410.36,-286.2,1.823,-0.243,-0.3883,-0.3208,-0.397,-0.0164,-30.22,127.5,-19.9,23.1,122.1,2063.4,2041.67,2123.21,2158.27,2151.51,2191.79,236.09,276.14,256.79,229.26,233.54,210.07,423.53,386.29,276.92,129.93,99.5,96.9
4.1,-91.37,-285.36,-331.48,1.6241,-0.3128,-0.3943,-0.335,-0.3911,-0.0683,-29.18,128.4,-20.4,21.4,122.6,2066.4,2045.47,2127.23,2165.69,2159.7,2200.31,236.89,277.24,258.46,230.61,234.52,211.85,423.53,386.27,274.87,128.72,97.92,95.83
4.105,-84.19,-188.72,-428.66,1.4297,-0.3972,-0.4138,-0.3576,-0.3863,-0.1093,-28.15,129.3,-20.9,20.4,123.3,2069.9,2049.56,2131.63,2172.18,2166.79,2207.67,240.37,278.36,259.8,232.29,236.19,214.31,423.57,385.98,272.96,127.31,96.17,94.25
4.11,-84.29,-123.03,-583.97,1.2458,-0.4888,-0.4437,-0.3899,-0.3829,-0.1306,-27.13,131.2,-21.2,19.8,124.9,2073.3,2054.24,2136.35,2177.83,2172.94,2214.01,244.27,279.41,261.26,234.54,238.08,217.03,423.87,385.32,271.34,125.79,94.15,92.09
4.115,-95.87,-95.64,-472.45,1.0793,-0.5831,-0.482,-0.4322,-0.3845,-0.1494,-25.8,134.4,-21.6,19.3,127,2076.1,2059.94,2141.23,2182.83,2178,2219.4,247.79,281.04,262.83,237.12,240.36,220.34,423.2,384.46,269.74,123.87,91.88,89.35
4.12,-126.68,-103.74,-222.33,0.9298,-0.6706,-0.5242,-0.4804,-0.3934,-0.1706,-24.62,138.1,-22.1,19,130,2079.84,2066.42,2146.13,2187.25,2182.23,2223.95,251.21,282.29,264.28,239.75,243.23,224.12,422.86,383.11,268.17,121.54,89.32,85.99
4.125,-152.71,-113.6,156.44,0.7903,-0.7278,-0.5639,-0.5344,-0.4133,-0.1952,-23.35,135.7,-22.8,18.5,129.4,2090.71,2073.88,2150.88,2191.02,2185.74,2227.88,255.46,283.08,265.54,242.71,246.3,228.1,421.1,381.49,266.45,118.82,86.49,82.06
4.13,-170.69,-125.55,305.61,0.6617,-0.7372,-0.5872,-0.5831,-0.4439,-0.216,-22.63,131.6,-23.7,17.7,127.4,2103.88,2081.64,2155.43,2194.45,2188.65,2231.05,260.72,283.8,267.03,245.58,249.77,232.09,418.8,380.08,264.56,115.93,83.48,77.72
4.135,-175.69,-131.47,80.68,0.5427,-0.7003,-0.5952,-0.6209,-0.4833,-0.2328,-21.94,127.1,-24.6,17,124.1,2116.87,2088.89,2159.9,2197.49,2191.13,2233.78,263.57,284.75,268.53,248.9,252.96,235.79,416,379.26,262.41,112.91,80.28,73.1
4.14,-112.85,-138.5,-302.04,0.4343,-0.6385,-0.5908,-0.6414,-0.5264,-0.252,-21.79,127.2,-25.5,16.5,124.6,2123.74,2095.54,2164.18,2200.28,2193.42,2236.17,266.21,285.16,270.25,252.32,256.2,239.11,414.5,378.62,260,109.58,76.87,68.27
4.145,15.93,-152.92,-813.63,0.3375,-0.5665,-0.5825,-0.6445,-0.5666,-0.2656,-21.67,129.1,-26.3,15.8,126.9,2128.3,2101.92,2168.13,2202.75,2195.43,2238.28,270.85,285.46,271.74,255.5,259.24,242.22,413.33,377.76,257.25,105.91,73.29,63.37
4.15,228.39,-156.95,-1035.68,0.2528,-0.4844,-0.5629,-0.6345,-0.5979,-0.2763,-22.03,132.8,-26,15,130.9,2132.44,2108.64,2171.85,2205.06,2197.17,2239.82,273.59,285.42,273.16,258.68,262.22,244.96,412.8,376.51,254.21,102,69.72,59.44
4.155,456.75,-151.06,-1063.12,0.1895,-0.3965,-0.5352,-0.6094,-0.6143,-0.2915,-22.5,136.8,-24.3,14,135.3,2136.3,2115.37,2175.39,2207.07,2198.46,2240.76,276.21,285.28,274.58,261.33,264.89,247.37,412.03,375.18,250.77,98.16,66.82,57.39
4.16,641.54,-119.58,-1018.3,0.1373,-0.3056,-0.4968,-0.5701,-0.6135,-0.3165,-23.34,140.7,-21,13.3,139.6,2140.47,2121.98,2179.11,2208.67,2199.44,2241.15,277.78,284.83,275.84,263.84,267.25,249.25,411.53,373.68,247.18,94.74,64.39,57.07
4.165,740.07,-83.83,-913.67,0.0938,-0.2132,-0.4482,-0.5151,-0.5928,-0.3366,-24.13,144.2,-17.2,12.8,143.2,2145.27,2128.42,2182.57,2209.52,2199.97,2241.12,278.55,284.83,277.11,265.6,269.16,250.72,411,371.86,243.42,91.8,62.34,57.43
4.17,724.91,-63.73,-785.24,0.053,-0.1194,-0.3878,-0.4489,-0.5491,-0.3373,-25.12,147.4,-13.2,12.6,146.9,2150.17,2134.66,2185.81,2209.75,2200.18,2240.82,279.42,283.65,278.18,267.19,270.83,251.77,410.6,369.83,239.84,89.32,60.2,57.67
4.175,644.93,-56.72,-651.09,0.025,-0.0459,-0.3195,-0.3726,-0.482,-0.3141,-26.14,150.2,-9.5,12.3,150,2155.07,2140.7,2188.55,2209.44,2200.11,2240.52,280.53,282.73,279,268.66,272.11,252.28,409.7,367.67,236.56,87.09,58.35,57.84
4.18,519.62,-43.75,-464.59,0.008,-0.0092,-0.2605,-0.2929,-0.3916,-0.274,-26.98,152.5,-6.5,12,152.5,2159.91,2146.34,2190.85,2209.04,2200.13,2240.52,281.19,281.8,279.72,269.75,273.01,252.45,408.63,365.51,233.85,85.46,56.72,57.89
4.185,387.3,-17.66,-207.77,0.0031,-0.0073,-0.2072,-0.2176,-0.289,-0.2205,-27.38,154,-4.3,11.7,153.9,2164.97,2151.56,2192.74,2208.85,2200.1,2240.64,279.83,280.58,280.15,270.53,273.45,252.45,407.17,363.44,231.74,84.4,55.44,57.82
4.19,260.41,36.19,34.59,0.0076,-0.0174,-0.1597,-0.1484,-0.1795,-0.16,-27.66,154.7,-2.8,11.7,154.6,2169.7,2155.99,2194.48,2208.92,2200.16,2240.86,278.78,277.75,280.35,270.97,273.7,252.37,405.9,361.79,230.36,83.82,54.46,57.61
4.195,168.03,118.58,114.39,0.0181,-0.026,-0.1096,-0.0875,-0.0744,-0.0897,-27.45,154.1,-1.8,12,153.6,2174.04,2159.39,2196.28,2209.26,2200.2,2240.93,279.34,275.48,280.07,271.01,273.62,252.46,404.27,360.9,229.8,83.47,53.9,57.4
4.2,105.08,224.05,172.14,0.0283,-0.0312,-0.0635,-0.0311,0.019,-0.0235,-27.22,153,-1.3,12.8,152,2176.77,2161.66,2198.23,2209.51,2200.26,2241.07,279.79,273.82,279.94,270.98,273.6,252.61,402.63,360.8,230.11,83.37,53.75,57.15
4.205,65.84,345.27,234.76,0.0306,-0.0337,-0.0205,0.0142,0.0918,0.0425,-26.97,153.4,-0.9,14,151.5,2175.7,2163.12,2200.51,2209.89,2200.3,2241.16,279.6,272.15,279.59,270.57,273.38,252.58,399.67,361.48,231.19,83.52,53.79,56.93
4.21,49.05,426.05,344.81,0.0301,-0.0301,0.017,0.0462,0.1445,0.1039,-26.75,153.9,-0.7,16.2,151.3,2173.4,2162.04,2202.94,2210.23,2200.36,2241.3,279.71,270.62,279,270.37,273.18,252.54,401.77,362.66,232.73,83.86,54.03,56.71
4.215,34.35,428.87,409.34,0.0289,-0.0238,0.0496,0.0691,0.1772,0.1562,-26.36,152.1,-0.4,18.9,150.2,2173.44,2159.45,2205.46,2210.66,2200.37,2241.5,279.07,269.8,278.58,270.21,272.86,252.48,408.41,363.86,234.45,84.38,54.35,56.56
4.22,16.92,333.28,325,0.0281,-0.016,0.0718,0.0857,0.1899,0.1889,-26.06,149.8,-0.3,21.3,148.8,2177.57,2156.95,2207.9,2210.97,2200.48,2241.73,278.41,270.04,278.08,270.29,272.73,252.56,419.61,365.35,236.12,84.94,54.72,56.37
4.225,-2.93,181.45,44.5,0.0247,-0.0075,0.0862,0.0963,0.1832,0.19,-25.96,149.9,-0.2,22.6,149.3,2182,2157.32,2210.21,2211.27,2200.56,2241.93,278.23,270.62,277.62,270.15,272.74,252.6,428.54,366.5,237.51,85.54,55.17,56.28
4.23,-30.35,39.79,-290.34,0.0207,0.0017,0.0943,0.0985,0.1603,0.1681,-25.65,150.8,-0.3,22.8,150.4,2184.43,2159.91,2212.23,2211.66,2200.68,2242.05,276.71,271.16,277.16,270.05,272.56,252.7,431.4,367.63,238.44,86.17,55.69,56.21
4.235,-43.93,-33.56,-443.19,0.0145,0.0105,0.0971,0.0951,0.1295,0.1229,-25.27,152.4,-0.5,22.5,152.1,2184.07,2162.96,2213.76,2212.12,2200.73,2242.15,276.29,271.81,276.89,270.05,272.29,252.74,430.7,368.63,238.97,86.71,56.28,56.31
4.24,-54,-44.17,-398.01,0.0078,0.0186,0.0973,0.0893,0.095,0.0614,-25.06,153.6,-0.9,22.1,153.3,2182.87,2165.51,2215.05,2212.62,2200.73,2242.3,277.49,272.91,276.59,269.94,272.24,252.8,427.37,369.6,239.22,87.28,56.94,56.42
4.245,-54.3,-29.5,-222.83,-0.0027,0.0261,0.095,0.0809,0.061,-0.0096,-24.9,154.7,-1.1,21.9,154.4,2182.43,2167.05,2216.07,2212.85,2200.82,2242.33,279.97,275.21,276.64,269.89,272.21,252.94,427,370.34,239.3,87.75,57.49,56.6
4.25,-46.6,-14.96,-106.53,-0.0108,0.0318,0.0895,0.0716,0.0332,-0.0623,-25.23,154.8,-1.4,22,154.7,2183.34,2167.87,2216.72,2213.02,2200.89,2242.31,279.89,277.42,276.74,270.15,272.31,252.8,427.33,370.3,239.27,88.19,58.06,56.77
4.255,-43.33,-4.22,25.8,-0.0186,0.0354,0.0823,0.0581,0.0158,-0.1039,-25.51,154.6,-1.6,21.9,154.6,2184.97,2168.45,2216.92,2212.97,2200.87,2242.19,278.56,278.97,276.86,270.21,272.48,252.77,428.4,369.88,239.2,88.44,58.51,57.02
4.26,-39.4,-1.45,99.93,-0.0266,0.036,0.0727,0.0471,0.0085,-0.1343,-25.48,155.2,-1.8,21.8,155.1,2185.33,2168.82,2216.78,2212.91,2200.81,2242.03,279.3,280.93,277.08,270.47,272.52,252.88,428.83,368.8,239.2,88.62,58.88,57.23
4.265,-34.59,5.41,163.2,-0.0379,0.0354,0.061,0.0352,0.0086,-0.1553,-25.95,155.3,-2,21.9,155,2186.5,2168.83,2216.42,2212.63,2200.74,2241.89,280.53,283.54,277.52,270.99,272.86,252.84,429.5,366.93,239.2,88.84,59.22,57.49
4.27,-31.23,6.21,251.79,-0.045,0.032,0.0495,0.0256,0.0136,-0.156,-26.47,155.2,-2.2,21.9,154.8,2187.74,2168.51,2215.9,2212.54,2200.65,2241.59,281.24,285.36,277.79,271.4,273.22,252.83,430.07,364.87,239.17,88.99,59.47,57.67
4.275,-28.87,-3.4,281.41,-0.0493,0.0286,0.0382,0.0175,0.0221,-0.136,-26.86,154.4,-2.3,22,154,2189.8,2167.89,2215.28,2212.29,2200.55,2241.4,282.44,285.9,278.16,271.91,273.67,252.99,430.6,363.38,239.17,89.12,59.64,57.87
4.28,-24.66,-22.43,262.97,-0.0506,0.0236,0.0292,0.0113,0.0314,-0.1179,-27.02,153.7,-2.4,21.9,153.4,2191.8,2167.54,2214.64,2212.06,2200.39,2241.12,282.33,286.05,278.28,272.31,273.93,253.16,431.07,362.43,239.23,89.07,59.81,57.98
4.285,-22.67,-40.08,211.54,-0.0551,0.0205,0.0205,0.0071,0.0388,-0.0877,-27.37,153.1,-2.5,21.8,152.8,2193.67,2167.18,2214.04,2211.76,2200.37,2240.82,281.75,285.79,278.56,272.67,274.36,253.42,431.6,361.92,239.39,89.07,59.92,58.11
4.29,-17.1,-40.18,172.02,-0.0588,0.015,0.0107,-5e-04,0.0455,-0.0267,-28.09,152.7,-2.7,21.5,152.5,2194.57,2166.84,2213.32,2211.58,2200.19,2240.41,281.39,285.51,278.69,273.12,274.94,253.48,431.57,361.84,239.65,89.04,59.99,58.19
4.295,-17.57,-35.64,124.39,-0.0604,0.0107,0.003,-0.0067,0.0485,0.0494,-28.57,152.2,-2.7,21.2,151.9,2194.8,2166.29,2212.68,2211.45,2200.05,2240.08,281.51,286,278.84,273.75,275.47,253.68,431.63,362.54,239.98,89.03,59.97,58.2
4.3,-5.96,-23.25,88.27,-0.0634,0.0045,-0.0049,-0.0139,0.0524,0.1093,-28.95,151.7,-2.8,21.1,151.3,2194.2,2165.56,2212.07,2211.07,2199.75,2239.84,281.28,286.98,279.24,274.27,275.97,253.79,431.17,363.5,240.37,89.06,59.97,58.2
4.305,4.63,-15.27,83.1,-0.0657,-5e-04,-0.0129,-0.0171,0.0477,0.139,-29.25,151.3,-2.9,21.1,150.9,2193.63,2164.99,2211.6,2210.73,2199.58,2239.66,282.33,287.7,279.64,274.38,276.44,254,430.47,363.98,240.77,89.01,59.97,58.2
4.31,15.54,-9.95,92.23,-0.0688,-0.0058,-0.0226,-0.0221,0.038,0.1484,-29.82,151.1,-2.8,21,150.6,2192.37,2164.26,2210.91,2210.37,2199.42,2239.27,284.14,288.76,279.63,274.74,276.91,254.07,429.6,364.42,241.14,88.97,59.91,58.26
4.315,29.19,-1.59,139.3,-0.0688,-0.0089,-0.0321,-0.0281,0.0187,0.1422,-30.34,150.3,-2.6,20.9,149.8,2190.93,2163.33,2210.25,2210.18,2199.37,2238.95,284.29,289.55,279.2,275.13,277.27,254.1,428.3,365.59,241.48,88.82,59.76,58.24
4.32,23.67,-5.5,172.17,-0.0747,-0.0088,-0.0414,-0.0376,-0.0013,0.1207,-30.55,149.1,-2.5,20.9,148.6,2189.57,2162.01,2209.7,2209.93,2199.22,2238.57,284.9,289.17,278.7,275.38,277.51,254.29,427.3,367.34,241.59,88.65,59.62,58.21
4.325,15.78,-28.63,104.1,-0.0788,-0.0098,-0.0519,-0.0482,-0.0244,0.0891,-31.05,147.8,-2.3,21,147.1,2188.07,2160.84,2209.2,2209.54,2199.06,2238.22,284.88,290.4,278.5,275.64,277.79,254.21,425.63,368.85,241.79,88.42,59.4,58.09
4.33,7.15,-55.92,74.35,-0.0849,-0.01,-0.0648,-0.0583,-0.0484,0.0648,-31.51,147.2,-2.3,20.9,146.2,2186.73,2159.93,2208.27,2209.05,2198.92,2237.83,285.77,292.04,278.44,275.58,277.95,254.1,424.13,369.38,241.61,88.22,59.17,57.96
4.335,13.95,-79.76,31.08,-0.0821,-0.0128,-0.0793,-0.0683,-0.0749,0.0343,-32.14,147.6,-2.3,20.3,146.4,2184.4,2159.32,2206.74,2208.55,2198.64,2237.38,287.43,293.96,278.5,275.75,278.26,253.92,422.2,369.34,241.29,87.96,58.79,57.82
4.34,34.44,-81.48,57.6,-0.083,-0.0128,-0.0877,-0.0777,-0.1003,-0.0098,-32.71,147.8,-2.3,19.8,146,2182.86,2158.56,2204.99,2208.17,2198.37,2236.97,288.57,296.81,278.49,275.9,278.43,253.65,420.66,368.95,240.58,87.63,58.39,57.74
4.345,71.31,-54.3,195.27,-0.08,-0.0138,-0.0887,-0.0876,-0.1237,-0.0622,-32.92,148,-2,19.5,145.2,2180.83,2158.05,2203.5,2207.74,2197.96,2236.35,289.54,299.73,278.56,276.06,278.45,253.6,418,368.58,239.91,87.15,57.9,57.76
4.35,110.73,-51.73,271.98,-0.0777,-0.0123,-0.0887,-0.0935,-0.1465,-0.1097,-32.98,147.6,-1.6,19.3,144.1,2180.43,2157.65,2202.34,2207.16,2197.67,2235.9,290.36,301.93,278.81,276.15,278.32,253.51,416.13,367.95,239.15,86.65,57.37,57.71
